,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1554,100000.0,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,53494.0,52656.0,52600.0,52336.0,55831.0,56265.0,4173.0,3000.0,2025.0,5000.0,3000.0,3000.0,0.0
1555,80000.0,2.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,29322.0,28563.0,25443.0,28790.0,29929.0,23796.0,3000.0,3000.0,4000.0,1500.0,1000.0,2000.0,1.0
1556,160000.0,2.0,1.0,1.0,34.0,1.0,-2.0,-2.0,-1.0,-1.0,-2.0,5520.0,0.0,0.0,708.0,560.0,0.0,0.0,0.0,708.0,560.0,0.0,560.0,0.0
1557,190000.0,2.0,3.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,67211.0,63278.0,57104.0,57380.0,58225.0,58847.0,2818.0,2700.0,2191.0,2300.0,2130.0,2280.0,0.0
1558,330000.0,2.0,5.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,252755.0,272262.0,281220.0,121814.0,11383.0,13090.0,25000.0,15000.0,7000.0,3000.0,2000.0,90000.0,0.0
1559,80000.0,1.0,2.0,2.0,36.0,2.0,2.0,2.0,0.0,0.0,0.0,48751.0,49853.0,48781.0,50170.0,51237.0,52360.0,2200.0,0.0,2500.0,2500.0,2100.0,2000.0,1.0
1560,410000.0,1.0,1.0,2.0,34.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,468749.0,411016.0,420393.0,1467.0,1421.0,-15.0,17259.0,18600.0,1474.0,1428.0,0.0,0.0,1.0
1561,150000.0,2.0,3.0,1.0,54.0,-1.0,0.0,0.0,0.0,2.0,0.0,148747.0,145231.0,145341.0,153833.0,151194.0,145738.0,5500.0,5500.0,11000.0,0.0,6000.0,5215.0,0.0
1562,280000.0,1.0,3.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,158798.0,163164.0,168543.0,172083.0,173850.0,177469.0,6000.0,7000.0,6762.0,4880.0,5050.0,5100.0,1.0
1563,140000.0,2.0,2.0,1.0,56.0,0.0,0.0,0.0,0.0,-1.0,-1.0,123460.0,85778.0,89255.0,82800.0,16800.0,5367.0,5000.0,5000.0,4132.0,16800.0,5367.0,2000.0,0.0
1564,90000.0,2.0,2.0,2.0,32.0,3.0,2.0,2.0,2.0,0.0,0.0,27565.0,28613.0,29364.0,28596.0,30120.0,31285.0,1800.0,1500.0,0.0,2000.0,1650.0,1000.0,1.0
1565,210000.0,2.0,1.0,2.0,26.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,10401.0,18480.0,330.0,330.0,330.0,330.0,18480.0,330.0,330.0,330.0,330.0,480.0,0.0
1566,80000.0,2.0,2.0,1.0,46.0,1.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,650.0,0.0,1.0
1567,80000.0,1.0,2.0,3.0,58.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,3719.0,4444.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,220000.0,2.0,1.0,1.0,42.0,2.0,2.0,2.0,2.0,2.0,2.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1569,50000.0,1.0,3.0,1.0,55.0,2.0,2.0,2.0,0.0,0.0,0.0,19056.0,18586.0,17418.0,15004.0,15804.0,17443.0,1000.0,1000.0,1000.0,1000.0,4024.0,2000.0,0.0
1570,20000.0,1.0,1.0,1.0,32.0,2.0,0.0,0.0,0.0,0.0,2.0,12720.0,13451.0,14786.0,15532.0,16767.0,17104.0,1250.0,1554.0,1300.0,1500.0,750.0,0.0,1.0
1571,200000.0,2.0,3.0,1.0,28.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,86.0,7024.0,1466.0,1466.0,479.0,2448.0,7066.0,1473.0,1473.0,486.0,3442.0,12.0,1.0
1572,50000.0,2.0,3.0,1.0,46.0,0.0,0.0,0.0,0.0,-2.0,-2.0,48797.0,49115.0,47991.0,0.0,0.0,0.0,2000.0,1018.0,0.0,0.0,0.0,0.0,0.0
1573,50000.0,1.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,10834.0,11771.0,12762.0,12769.0,13512.0,14772.0,1509.0,1500.0,605.0,1500.0,1500.0,3000.0,0.0
1574,130000.0,2.0,3.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,2.0,74020.0,71527.0,66370.0,43882.0,41063.0,29215.0,5000.0,3000.0,2500.0,4100.0,0.0,5000.0,0.0
1575,10000.0,1.0,2.0,2.0,21.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,9900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1576,360000.0,2.0,2.0,2.0,26.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,30000.0,1.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,29104.0,30606.0,30416.0,28165.0,28654.0,29083.0,2000.0,2000.0,2003.0,2000.0,1000.0,402.0,1.0
1578,260000.0,2.0,2.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,69957.0,72727.0,73562.0,65954.0,30948.0,0.0,3945.0,2764.0,5431.0,633.0,0.0,0.0,0.0
1579,360000.0,2.0,1.0,1.0,35.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,2819.0,2600.0,2800.0,2800.0,0.0,2819.0,0.0,200.0,0.0,0.0,0.0,0.0
1580,280000.0,2.0,2.0,2.0,36.0,0.0,0.0,0.0,0.0,-2.0,-2.0,93982.0,105695.0,77704.0,0.0,0.0,0.0,15000.0,40000.0,0.0,0.0,0.0,336.0,0.0
1581,60000.0,2.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,13233.0,12772.0,14555.0,15803.0,19217.0,18768.0,1500.0,2000.0,1500.0,3700.0,0.0,900.0,0.0
1582,130000.0,1.0,2.0,2.0,27.0,0.0,0.0,0.0,0.0,-1.0,0.0,131406.0,125858.0,118536.0,34394.0,66701.0,58437.0,5000.0,3572.0,3153.0,69200.0,2500.0,10000.0,1.0
1583,50000.0,1.0,1.0,2.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,48508.0,45951.0,44013.0,28094.0,29138.0,30625.0,2500.0,2000.0,1200.0,1500.0,2000.0,1500.0,1.0
1584,80000.0,1.0,2.0,2.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,14029.0,15493.0,16630.0,17055.0,17629.0,18186.0,2000.0,1700.0,1000.0,1000.0,1000.0,1000.0,1.0
1585,60000.0,2.0,2.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,57694.0,58656.0,59750.0,60602.0,53838.0,54609.0,2800.0,3000.0,2800.0,2100.0,2123.0,2100.0,0.0
1586,30000.0,2.0,3.0,1.0,40.0,2.0,2.0,2.0,0.0,0.0,0.0,16457.0,19145.0,18547.0,18645.0,17847.0,15465.0,3280.0,0.0,1511.0,609.0,500.0,800.0,1.0
1587,200000.0,2.0,2.0,3.0,40.0,0.0,0.0,0.0,-1.0,0.0,-1.0,118728.0,110699.0,61827.0,35902.0,326.0,1446.0,4895.0,3927.0,35955.0,0.0,5826.0,4706.0,1.0
1588,50000.0,1.0,2.0,2.0,32.0,0.0,0.0,0.0,0.0,-2.0,-2.0,50342.0,44659.0,40893.0,-45.0,-45.0,0.0,8025.0,5023.0,0.0,0.0,5250.0,0.0,0.0
1589,30000.0,2.0,3.0,2.0,53.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1598.0,2487.0,0.0,4810.0,2796.0,3245.0,2487.0,0.0,4810.0,2796.0,3245.0,7305.0,1.0
1590,100000.0,2.0,1.0,2.0,28.0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,290.0,930.0,977.0,0.0,0.0,0.0,1534.0,977.0,0.0,0.0,0.0,0.0,0.0
1591,50000.0,2.0,2.0,1.0,45.0,0.0,0.0,2.0,2.0,2.0,2.0,46248.0,50893.0,48854.0,50901.0,50015.0,48179.0,5750.0,0.0,3800.0,1890.0,0.0,1850.0,1.0
1592,200000.0,2.0,2.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,68262.0,53329.0,44222.0,36869.0,31640.0,25334.0,2791.0,2668.0,1820.0,2000.0,882.0,600.0,0.0
1593,460000.0,1.0,1.0,1.0,39.0,2.0,2.0,5.0,5.0,5.0,5.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1594,80000.0,1.0,1.0,2.0,33.0,2.0,2.0,2.0,2.0,2.0,2.0,98677.0,89056.0,87525.0,78266.0,74967.0,66512.0,0.0,8000.0,0.0,5000.0,0.0,2428.0,1.0
1595,50000.0,1.0,2.0,1.0,54.0,2.0,2.0,2.0,3.0,2.0,2.0,35068.0,34205.0,39148.0,38233.0,37318.0,39757.0,0.0,5500.0,0.0,0.0,3036.0,2000.0,1.0
1596,50000.0,2.0,1.0,2.0,31.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1597,10000.0,1.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3684.0,4715.0,5785.0,7134.0,3535.0,4323.0,1100.0,1155.0,1500.0,1000.0,1000.0,1000.0,1.0
1598,200000.0,1.0,3.0,1.0,40.0,0.0,0.0,-1.0,0.0,0.0,-2.0,205277.0,127.0,3627.0,6303.0,73.0,-63.0,269.0,3700.0,3000.0,390.0,128.0,90000.0,0.0
1599,10000.0,1.0,1.0,1.0,38.0,-1.0,-1.0,2.0,0.0,0.0,2.0,4711.0,9617.0,9307.0,9665.0,10470.0,10169.0,5000.0,0.0,500.0,1100.0,0.0,1000.0,1.0
1600,460000.0,2.0,1.0,1.0,43.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,7677.0,21748.0,4032.0,23724.0,12972.0,11111.0,21958.0,4052.0,23862.0,13036.0,11167.0,45034.0,0.0
1601,20000.0,2.0,2.0,1.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,18075.0,19075.0,19106.0,18467.0,19018.0,19383.0,1600.0,1601.0,810.0,1000.0,692.0,647.0,1.0
1602,230000.0,2.0,2.0,2.0,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,316.0,316.0,316.0,316.0,316.0,466.0,316.0,316.0,316.0,316.0,466.0,466.0,0.0
1603,20000.0,1.0,2.0,1.0,36.0,1.0,2.0,0.0,0.0,0.0,0.0,12564.0,12077.0,12779.0,13033.0,13308.0,13985.0,0.0,1212.0,466.0,485.0,900.0,1000.0,1.0
1604,80000.0,2.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,77894.0,79427.0,79514.0,72712.0,42309.0,43227.0,2850.0,2874.0,2335.0,1600.0,1600.0,1700.0,0.0
1605,50000.0,2.0,2.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,23605.0,27856.0,16386.0,15511.0,15664.0,19761.0,5856.0,3386.0,5411.0,5664.0,5761.0,3866.0,0.0
1606,70000.0,2.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,70805.0,70087.0,62750.0,53600.0,45215.0,46486.0,2600.0,2231.0,1800.0,1700.0,2000.0,2000.0,0.0
1607,90000.0,2.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,42105.0,43919.0,46812.0,44976.0,46406.0,47625.0,2500.0,3970.0,2500.0,2500.0,2500.0,1700.0,1.0
1608,220000.0,1.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,206473.0,208464.0,175407.0,175170.0,174726.0,175057.0,8027.0,6218.0,6220.0,6316.0,6504.0,6504.0,0.0
1609,180000.0,1.0,1.0,1.0,46.0,-1.0,3.0,2.0,-1.0,-1.0,-1.0,780.0,780.0,390.0,390.0,390.0,540.0,0.0,0.0,390.0,390.0,540.0,390.0,0.0
1610,50000.0,2.0,2.0,1.0,53.0,0.0,0.0,0.0,0.0,-1.0,2.0,46940.0,48372.0,48184.0,3736.0,2003.0,380.0,2188.0,1000.0,75.0,2003.0,0.0,0.0,1.0
1611,50000.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,50531.0,50446.0,48763.0,35038.0,27839.0,27872.0,2504.0,1815.0,2389.0,3003.0,2800.0,2504.0,1.0
1612,20000.0,2.0,2.0,1.0,46.0,4.0,3.0,2.0,3.0,2.0,0.0,15833.0,15286.0,17021.0,16461.0,15901.0,16294.0,0.0,2277.0,0.0,0.0,800.0,1400.0,1.0
1613,140000.0,2.0,2.0,1.0,33.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1750.0,397.0,13126.0,3454.0,1747.0,1240.0,397.0,13126.0,3456.0,89.0,156.0,2813.0,0.0
1614,50000.0,1.0,2.0,2.0,24.0,1.0,3.0,2.0,0.0,-1.0,-1.0,52935.0,50946.0,22740.0,2314.0,1823.0,18839.0,0.0,0.0,0.0,1823.0,18839.0,641.0,1.0
1615,60000.0,2.0,2.0,1.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,34733.0,37460.0,36558.0,37945.0,38782.0,39582.0,3600.0,0.0,2000.0,1600.0,1600.0,1340.0,1.0
1616,120000.0,2.0,2.0,2.0,28.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,170000.0,2.0,1.0,1.0,44.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,100000.0,2.0,2.0,1.0,46.0,1.0,2.0,2.0,0.0,0.0,0.0,97515.0,99028.0,96592.0,99801.0,27930.0,27377.0,4000.0,0.0,5000.0,2000.0,1116.0,1500.0,0.0
1619,130000.0,1.0,2.0,2.0,28.0,2.0,2.0,0.0,0.0,0.0,0.0,70952.0,69264.0,70184.0,8518.0,11296.0,6514.0,0.0,3000.0,2000.0,3000.0,2000.0,0.0,1.0
1620,50000.0,2.0,2.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,46437.0,40703.0,20215.0,21116.0,20036.0,18952.0,1912.0,1370.0,1271.0,664.0,658.0,638.0,0.0
1621,140000.0,1.0,2.0,2.0,24.0,0.0,0.0,0.0,2.0,2.0,2.0,125080.0,127751.0,136996.0,140813.0,142170.0,144587.0,4688.0,11421.0,7580.0,5000.0,4913.0,0.0,1.0
1622,90000.0,2.0,3.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,42567.0,43578.0,44881.0,43906.0,43767.0,43619.0,2022.0,2325.0,1510.0,1199.0,2380.0,1204.0,0.0
1623,200000.0,1.0,2.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,147660.0,148603.0,143647.0,152605.0,155981.0,158508.0,5500.0,0.0,12000.0,8000.0,5800.0,80.0,1.0
1624,60000.0,2.0,3.0,1.0,39.0,2.0,0.0,0.0,2.0,0.0,0.0,29565.0,31123.0,34134.0,23552.0,24020.0,26615.0,3000.0,3638.0,0.0,1000.0,3000.0,0.0,1.0
1625,60000.0,1.0,1.0,2.0,39.0,1.0,2.0,0.0,0.0,0.0,0.0,60037.0,50524.0,58025.0,59724.0,28575.0,39402.0,0.0,9000.0,3000.0,1200.0,11500.0,3000.0,1.0
1626,150000.0,1.0,1.0,1.0,37.0,0.0,0.0,0.0,-1.0,0.0,0.0,49112.0,48450.0,19790.0,50123.0,45987.0,46555.0,1510.0,1850.0,101123.0,1650.0,1700.0,0.0,0.0
1627,130000.0,1.0,2.0,2.0,33.0,1.0,2.0,2.0,0.0,0.0,0.0,130565.0,131878.0,115173.0,108310.0,112083.0,81362.0,5012.0,0.0,4000.0,5000.0,4000.0,2106.0,0.0
1628,20000.0,2.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,17938.0,18798.0,19347.0,8007.0,4890.0,0.0,1456.0,1005.0,160.0,98.0,0.0,0.0,0.0
1629,30000.0,1.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,12174.0,13309.0,13874.0,15304.0,8588.0,4873.0,1635.0,1200.0,1630.0,4000.0,1000.0,300.0,0.0
1630,480000.0,2.0,2.0,2.0,30.0,0.0,0.0,-2.0,-2.0,-2.0,-1.0,470400.0,0.0,0.0,0.0,0.0,330982.0,0.0,0.0,0.0,0.0,330982.0,30000.0,1.0
1631,360000.0,2.0,2.0,2.0,28.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1632,30000.0,1.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,23837.0,24948.0,25611.0,29245.0,28686.0,26549.0,1800.0,1400.0,4000.0,0.0,2631.0,500.0,0.0
1633,130000.0,2.0,1.0,2.0,30.0,2.0,0.0,0.0,2.0,0.0,0.0,112822.0,115526.0,123658.0,120259.0,121205.0,124778.0,4527.0,10122.0,1.0,4355.0,8918.0,0.0,1.0
1634,210000.0,1.0,2.0,1.0,66.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,780.0,390.0,390.0,390.0,780.0,390.0,0.0,780.0,390.0,780.0,0.0,390.0,1.0
1635,80000.0,2.0,2.0,2.0,23.0,-1.0,0.0,0.0,0.0,0.0,0.0,57314.0,58489.0,50452.0,51573.0,49061.0,33931.0,2145.0,2000.0,2012.0,2049.0,2008.0,1217.0,0.0
1636,140000.0,1.0,1.0,2.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,50890.0,59395.0,73225.0,56999.0,61050.0,67086.0,9395.0,15000.0,0.0,5000.0,7086.0,6505.0,0.0
1637,550000.0,1.0,5.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,452600.0,364447.0,318029.0,91903.0,91010.0,70045.0,16025.0,14407.0,3512.0,3506.0,2512.0,125020.0,1.0
1638,30000.0,1.0,2.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,26393.0,28622.0,29846.0,25571.0,40188.0,27544.0,3006.0,3000.0,2000.0,3000.0,8150.0,2000.0,1.0
1639,80000.0,2.0,2.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,77037.0,71799.0,75743.0,67626.0,69081.0,70772.0,3300.0,5800.0,0.0,2700.0,3000.0,2700.0,0.0
1640,210000.0,2.0,1.0,1.0,23.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,29337.0,30362.0,31356.0,0.0,0.0,29337.0,1500.0,1500.0,1500.0,1.0
1641,200000.0,1.0,3.0,2.0,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,1.0
1642,30000.0,2.0,1.0,2.0,31.0,0.0,0.0,0.0,2.0,0.0,0.0,28803.0,28635.0,30217.0,28919.0,29302.0,28603.0,1800.0,3600.0,0.0,1500.0,1500.0,3300.0,0.0
1643,50000.0,1.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,25411.0,26989.0,28245.0,29176.0,28696.0,29321.0,2000.0,2000.0,1500.0,1000.0,913.0,1800.0,1.0
1644,80000.0,2.0,2.0,1.0,44.0,-2.0,-2.0,-2.0,-1.0,4.0,3.0,0.0,0.0,0.0,600.0,600.0,300.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0
1645,130000.0,2.0,1.0,1.0,38.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,5190.0,649.0,0.0,0.0,0.0,0.0,649.0,0.0,0.0,0.0,0.0,0.0,1.0
1646,70000.0,2.0,3.0,3.0,39.0,0.0,0.0,-1.0,0.0,-1.0,0.0,34244.0,32193.0,10803.0,15133.0,3148.0,4699.0,3000.0,11000.0,5000.0,3150.0,2000.0,4000.0,0.0
1647,100000.0,2.0,2.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,97026.0,96109.0,97647.0,91998.0,69915.0,72044.0,5000.0,5000.0,3500.0,3000.0,3000.0,5049.0,0.0
1648,40000.0,2.0,2.0,1.0,47.0,2.0,2.0,2.0,2.0,0.0,0.0,31121.0,30343.0,34021.0,33177.0,33870.0,34537.0,0.0,4514.0,0.0,1378.0,1382.0,1427.0,1.0
1649,130000.0,2.0,2.0,1.0,42.0,1.0,-2.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0,441.0,305.0,0.0,0.0,0.0,441.0,305.0,0.0,0.0,0.0,1.0
1650,210000.0,1.0,2.0,1.0,53.0,1.0,-1.0,2.0,-1.0,-1.0,-1.0,-197.0,3195.0,1821.0,1683.0,0.0,1986.0,3392.0,2.0,1683.0,0.0,1986.0,1188.0,0.0
1651,20000.0,1.0,2.0,2.0,25.0,1.0,2.0,3.0,2.0,0.0,0.0,18885.0,21563.0,20943.0,20152.0,19754.0,19204.0,3300.0,0.0,0.0,2.0,384.0,2488.0,1.0
1652,170000.0,2.0,2.0,2.0,44.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2376.0,2870.0,390.0,590.0,30490.0,4300.0,2870.0,390.0,590.0,30490.0,4300.0,0.0,1.0
1653,20000.0,1.0,2.0,2.0,23.0,1.0,2.0,4.0,3.0,2.0,2.0,11113.0,14110.0,13609.0,13102.0,12595.0,14287.0,3500.0,0.0,0.0,0.0,1900.0,0.0,1.0
1654,170000.0,2.0,1.0,2.0,31.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,199.0,199.0,199.0,398.0,199.0,199.0,199.0,199.0,398.0,0.0,199.0,398.0,1.0
1655,140000.0,2.0,2.0,2.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,122662.0,123536.0,104817.0,102161.0,85512.0,83028.0,6504.0,4000.0,4500.0,3500.0,4000.0,3500.0,0.0
1656,20000.0,2.0,1.0,2.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1174.0,1283.0,0.0,2616.0,600.0,0.0,1283.0,0.0,2616.0,600.0,780.0,1398.0,1.0
1657,70000.0,1.0,2.0,1.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,30809.0,30015.0,32928.0,32100.0,34557.0,35357.0,0.0,3400.0,0.0,3000.0,1500.0,1500.0,1.0
1658,130000.0,2.0,2.0,2.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,129677.0,131798.0,98083.0,92317.0,87375.0,87634.0,5940.0,4700.0,4433.0,3100.0,3300.0,3200.0,1.0
1659,260000.0,1.0,2.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,170276.0,164617.0,150188.0,138975.0,134225.0,128321.0,6200.0,6000.0,6000.0,5006.0,5006.0,6006.0,1.0
1660,320000.0,2.0,1.0,1.0,38.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1661,60000.0,1.0,1.0,1.0,48.0,-1.0,-1.0,2.0,0.0,0.0,-1.0,282.0,61573.0,32122.0,31423.0,2914.0,1470.0,62773.0,0.0,0.0,0.0,1470.0,58587.0,0.0
1662,50000.0,1.0,1.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,57436.0,58483.0,55825.0,54888.0,58115.0,57299.0,2055.0,2655.0,1862.0,4007.0,2517.0,37793.0,0.0
1663,190000.0,1.0,2.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,86713.0,75143.0,43487.0,34904.0,108419.0,75455.0,3359.0,13487.0,1414.0,40710.0,43406.0,2773.0,1.0
1664,260000.0,2.0,2.0,1.0,39.0,2.0,0.0,0.0,2.0,2.0,2.0,136007.0,139215.0,146127.0,143637.0,154531.0,147016.0,5400.0,9500.0,0.0,12766.0,0.0,0.0,1.0
1665,80000.0,2.0,1.0,2.0,25.0,1.0,2.0,0.0,0.0,2.0,2.0,5999.0,5758.0,7039.0,7595.0,7053.0,7082.0,0.0,1416.0,943.0,100.0,443.0,0.0,1.0
1666,50000.0,2.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,35084.0,35796.0,30937.0,19420.0,10385.0,1308.0,2090.0,2002.0,1002.0,238.0,1011.0,389.0,0.0
1667,50000.0,1.0,2.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,28358.0,25278.0,24713.0,22379.0,18943.0,15464.0,1416.0,1471.0,1147.0,531.0,464.0,451.0,0.0
1668,360000.0,2.0,1.0,2.0,43.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,10121.0,390.0,2809.0,390.0,390.0,10121.0,780.0,2809.0,390.0,390.0,390.0,1.0
1669,190000.0,2.0,2.0,2.0,39.0,0.0,0.0,0.0,0.0,2.0,0.0,70396.0,65185.0,53691.0,56997.0,55956.0,58020.0,5000.0,2000.0,4200.0,0.0,3000.0,9000.0,1.0
1670,200000.0,2.0,1.0,2.0,33.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,846.0,4292.0,0.0,0.0,0.0,0.0,4974.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,20000.0,2.0,2.0,1.0,22.0,0.0,0.0,0.0,-1.0,-1.0,0.0,19667.0,19974.0,5491.0,831.0,20088.0,19733.0,1500.0,1000.0,831.0,20500.0,1000.0,1100.0,1.0
1672,50000.0,2.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50485.0,50397.0,49167.0,45077.0,36815.0,38203.0,2000.0,3045.0,1660.0,1500.0,2000.0,10000.0,0.0
1673,170000.0,1.0,2.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,137823.0,137199.0,136331.0,123913.0,122657.0,122225.0,5396.0,5000.0,5000.0,5000.0,5000.0,4000.0,0.0
1674,190000.0,2.0,1.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,192493.0,193297.0,193400.0,193278.0,192956.0,193039.0,7200.0,7222.0,7300.0,7100.0,7380.0,7200.0,0.0
1675,50000.0,2.0,2.0,1.0,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,588.0,588.0,588.0,926.0,643.0,643.0,588.0,588.0,926.0,643.0,643.0,643.0,0.0
1676,440000.0,2.0,1.0,1.0,36.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,14234.0,11061.0,19669.0,18613.0,13669.0,24849.0,11066.0,19669.0,33152.0,0.0,20000.0,7046.0,0.0
1677,60000.0,2.0,2.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,54660.0,49907.0,44057.0,27510.0,28086.0,29119.0,1879.0,1500.0,1000.0,1019.0,1500.0,1000.0,0.0
1678,200000.0,1.0,1.0,2.0,29.0,0.0,0.0,0.0,2.0,-1.0,-1.0,9228.0,7532.0,7246.0,3506.0,2376.0,123687.0,2100.0,3320.0,0.0,2400.0,127187.0,2187.0,0.0
1679,180000.0,2.0,1.0,1.0,47.0,1.0,-2.0,-1.0,-1.0,-2.0,-2.0,-12.0,-12.0,3300.0,0.0,0.0,0.0,0.0,3312.0,0.0,0.0,0.0,0.0,1.0
