,0,1,2,3,4,5,6,7,8,9,10,11
2154,1.0,7.7398015565227e+18,20666627.0,29926.0,2.0,2.0,275840.0,35156.0,248669.0,19833.0,1589721.0,1.0
2155,1.0,1.130902570404585e+19,22002401.0,38263.0,2.0,1.0,2298394.0,170.0,69.0,88.0,2479044.0,1.0
2156,1.0,8.29999447352557e+18,20669873.0,2156.0,2.0,2.0,111159.0,322200.0,905753.0,844094.0,1543693.0,1.0
2157,1.0,1.5989049276530887e+19,20313577.0,23828.0,2.0,1.0,1800.0,15299.0,25423.0,140.0,11923550.0,1.0
2158,1.0,1.569083990533624e+19,21483547.0,37283.0,2.0,1.0,214.0,239.0,85584.0,75952.0,6950219.0,1.0
2159,1.0,7.465012777318675e+18,20183488.0,6261.0,2.0,1.0,5489347.0,591135.0,3341676.0,2939855.0,0.0,0.0
2160,1.0,1.205787899908646e+19,20192903.0,27961.0,1.0,1.0,154.0,2.0,175.0,261.0,549814.0,0.0
2161,1.0,1.4340390157469403e+19,7103484.0,23777.0,2.0,2.0,624414.0,4987.0,127.0,138.0,2078903.0,0.0
2162,1.0,1.4340390157469403e+19,9027213.0,23808.0,2.0,1.0,1.0,1.0,0.0,0.0,3059959.0,1.0
2163,4.0,2.338929193756991e+18,20286637.0,879.0,1.0,1.0,768973.0,276632.0,744084.0,533076.0,1224524.0,1.0
2164,1.0,3.583186794558268e+18,21402173.0,36906.0,2.0,2.0,2671991.0,1715.0,2229.0,6512.0,16333121.0,0.0
2165,1.0,1.1363457806790746e+19,20137552.0,26278.0,2.0,1.0,11445597.0,57.0,124.0,176.0,0.0,1.0
2166,2.0,6.715049002232656e+18,3065545.0,23783.0,1.0,1.0,54728.0,167.0,128.0,212.0,4910412.0,1.0
2167,1.0,1.4756578758696272e+19,20716791.0,3625.0,3.0,1.0,7848295.0,124032.0,279785.0,286663.0,3078626.0,0.0
2168,1.0,1.7299638493773875e+18,9585571.0,23637.0,1.0,1.0,9.0,32.0,249.0,110.0,18655999.0,0.0
2169,1.0,1.7363854844105064e+19,20017078.0,23798.0,1.0,1.0,478.0,1299.0,4.0,1104.0,4599627.0,0.0
2170,1.0,8.323416633313459e+18,21261705.0,36135.0,2.0,2.0,3729.0,7472.0,8242.0,8385.0,11606978.0,0.0
2171,1.0,5.5111324610218e+18,2710689.0,10040.0,2.0,2.0,28154.0,8694.0,329509.0,300630.0,261187.0,1.0
2172,1.0,1.4340390157469403e+19,9027213.0,23808.0,2.0,1.0,5.0,1.0,0.0,0.0,1034235.0,1.0
2173,2.0,1.205787899908646e+19,20180258.0,27961.0,1.0,1.0,113.0,452.0,559.0,736.0,19966610.0,1.0
2174,1.0,8.99014896145869e+18,4383481.0,2853.0,2.0,2.0,3511.0,7915.0,5839.0,6129.0,15980413.0,1.0
2175,1.0,1.2089732170889036e+19,20360290.0,4218.0,1.0,1.0,233.0,730.0,1022.0,1932.0,799058.0,1.0
2176,1.0,1.4051611837622872e+19,9466201.0,21074.0,2.0,2.0,15001509.0,589.0,542.0,721.0,6303585.0,0.0
2177,1.0,2.0337499713940165e+18,20970238.0,32461.0,3.0,1.0,6077630.0,5327.0,25797.0,17042.0,0.0,0.0
2178,1.0,9.991057275835721e+17,20389232.0,30428.0,1.0,1.0,387035.0,29168.0,29021.0,27268.0,22288832.0,0.0
2179,1.0,1.4340390157469403e+19,9027130.0,23808.0,2.0,2.0,14268837.0,38411.0,89.0,106.0,130522.0,0.0
2180,1.0,1.205787899908646e+19,20163506.0,27961.0,1.0,1.0,24890857.0,9.0,18.0,27.0,4139719.0,1.0
2181,1.0,5.07990106805139e+18,7616071.0,25928.0,2.0,2.0,169368.0,108019.0,328619.0,372895.0,2174086.0,0.0
2182,1.0,1.320408634329364e+19,21958920.0,879.0,2.0,2.0,1062610.0,88578.0,242608.0,205406.0,847426.0,0.0
2183,2.0,1.3021740539055374e+19,21197818.0,8222.0,2.0,2.0,14221260.0,2903.0,1828.0,2496.0,15048019.0,0.0
2184,1.0,5.93057146231575e+18,8113880.0,10986.0,2.0,1.0,936.0,440.0,9894.0,6699.0,13747205.0,1.0
2185,1.0,1.205787899908646e+19,20159197.0,27961.0,1.0,1.0,433251.0,171407.0,341078.0,312369.0,1669812.0,1.0
2186,5.0,1.417628673474559e+19,8188474.0,24674.0,3.0,2.0,29802.0,289859.0,871251.0,375504.0,0.0,0.0
2187,2.0,4.1286333491424783e+18,20975187.0,35306.0,2.0,1.0,11910.0,345.0,3087.0,986.0,4081296.0,1.0
2188,2.0,5.468727571223081e+18,20001249.0,1381.0,3.0,3.0,252534.0,181.0,193.0,283.0,0.0,0.0
2189,1.0,8.178815518285778e+18,21924788.0,38072.0,2.0,2.0,318276.0,1233.0,24225.0,595.0,12911588.0,1.0
2190,1.0,1.4340390157469403e+19,20644076.0,23808.0,2.0,2.0,14057653.0,898.0,201.0,297.0,0.0,0.0
2191,1.0,8.99455707050858e+18,20030165.0,23799.0,2.0,1.0,19.0,28.0,41.0,52.0,1437104.0,1.0
2192,1.0,9.763418162775226e+18,21560548.0,36903.0,1.0,1.0,10848582.0,171178.0,281967.0,234290.0,6198.0,0.0
2193,1.0,8.99455707050858e+18,20030165.0,23799.0,1.0,1.0,28.0,28.0,41.0,52.0,19559555.0,1.0
2194,3.0,1.4340390157469403e+19,9027213.0,23808.0,2.0,1.0,1.0,1.0,0.0,0.0,14146802.0,0.0
2195,1.0,1.4340390157469403e+19,9027213.0,23808.0,2.0,1.0,1.0,1.0,0.0,0.0,8355869.0,1.0
2196,1.0,1.5145480155589095e+19,20888595.0,23807.0,1.0,1.0,23.0,48.0,5.0,11.0,23308379.0,0.0
2197,1.0,1.6862750135996254e+19,21258973.0,21015.0,3.0,2.0,236.0,519.0,24279.0,22221.0,6614523.0,1.0
2198,2.0,7.903914528320191e+18,20623365.0,2012.0,1.0,1.0,16792638.0,18313.0,35720.0,229.0,0.0,1.0
2199,1.0,1.5167927993406933e+19,20207854.0,781.0,3.0,2.0,609543.0,257962.0,492106.0,295.0,6572.0,0.0
2200,1.0,1.205787899908646e+19,20163515.0,27961.0,2.0,2.0,9210475.0,20902.0,199866.0,190315.0,11345269.0,1.0
2201,1.0,1.043061867439321e+19,20527537.0,28837.0,1.0,1.0,218.0,2884.0,308.0,418.0,6660113.0,1.0
2202,1.0,1.205787899908646e+19,20170569.0,27961.0,1.0,1.0,2573271.0,26214.0,35075.0,33862.0,0.0,1.0
2203,1.0,1.4237554101724912e+19,4344840.0,24224.0,3.0,2.0,45082.0,6732.0,26323.0,24849.0,1171861.0,0.0
2204,1.0,1.4340390157469403e+19,21360102.0,23777.0,2.0,1.0,4262080.0,746.0,45148.0,1680.0,1143176.0,1.0
2205,1.0,1.0785497142245186e+19,20812968.0,34517.0,2.0,1.0,6317445.0,631.0,1513.0,1410.0,2340365.0,1.0
2206,1.0,5.851252814446936e+18,21477819.0,28698.0,2.0,1.0,22491.0,111886.0,313048.0,258964.0,303652.0,1.0
2207,1.0,1.0366511567377787e+19,21191956.0,7631.0,3.0,1.0,918672.0,26151.0,173847.0,27636.0,668149.0,0.0
2208,3.0,1.7074040671271578e+19,21521974.0,37348.0,2.0,2.0,880676.0,7922.0,72482.0,27915.0,0.0,0.0
2209,3.0,5.260594170071819e+16,3048011.0,23782.0,1.0,1.0,200.0,84.0,68.0,215.0,19427732.0,0.0
2210,1.0,3.450788058282117e+16,3777021.0,4820.0,3.0,3.0,183252.0,103831.0,2339321.0,1838023.0,115976.0,0.0
2211,1.0,9.420883265985817e+18,4423680.0,28451.0,2.0,2.0,83528.0,81.0,314.0,426.0,0.0,1.0
2212,1.0,1.4340390157469403e+19,9027549.0,23808.0,1.0,1.0,2306.0,27.0,14.0,18.0,675989.0,1.0
2213,1.0,3.409970952768418e+18,10867790.0,29603.0,1.0,1.0,21802769.0,60948.0,565600.0,472560.0,3215628.0,1.0
2214,1.0,8.863925825252582e+18,20378648.0,33231.0,1.0,1.0,119588.0,12970.0,19291.0,16927.0,21086513.0,0.0
2215,1.0,1.4531867648059392e+19,3834142.0,27485.0,2.0,1.0,2.0,8.0,28.0,74.0,15416568.0,0.0
2216,1.0,1.5145480155589095e+19,20888541.0,23807.0,1.0,1.0,7.0,5.0,5.0,11.0,19155194.0,1.0
2217,2.0,1.7363854844105064e+19,20017078.0,23798.0,1.0,1.0,56373.0,12566.0,4.0,11385.0,13769167.0,1.0
2218,6.0,1.1624066761054958e+19,3373958.0,5962.0,1.0,1.0,242714.0,5534.0,171.0,217.0,0.0,0.0
2219,1.0,1.4756578758696272e+19,21437452.0,3625.0,1.0,1.0,450.0,36906.0,38224.0,35293.0,22113631.0,1.0
2220,3.0,1.2334214591690467e+19,21572090.0,37473.0,2.0,2.0,4210555.0,9668.0,405638.0,331830.0,0.0,1.0
2221,1.0,1.4964837739872602e+19,20036920.0,2332.0,2.0,2.0,3895430.0,182.0,1848.0,2290.0,457655.0,1.0
2222,1.0,2.0021430589649848e+18,21364499.0,24124.0,1.0,1.0,1494817.0,79487.0,190822.0,5566.0,595149.0,0.0
2223,1.0,1.4340390157469403e+19,21163927.0,23808.0,2.0,1.0,2882.0,2524.0,6646.0,127.0,8154483.0,1.0
2224,1.0,1.7299638493773875e+18,20882080.0,23637.0,2.0,1.0,2041.0,12500.0,395165.0,185.0,1835679.0,1.0
2225,1.0,1.205787899908646e+19,20180353.0,27961.0,1.0,1.0,124.0,277.0,273.0,424.0,23472596.0,0.0
2226,1.0,1.205787899908646e+19,20163505.0,27961.0,2.0,2.0,2955171.0,10181.0,57479.0,52653.0,2591382.0,0.0
2227,1.0,4.192533441706128e+18,20507524.0,2533.0,2.0,2.0,31358.0,14586.0,149823.0,143625.0,1841201.0,1.0
2228,1.0,7.703279069701543e+18,6274887.0,4983.0,2.0,2.0,13873902.0,12822.0,24269.0,25896.0,488090.0,0.0
2229,1.0,1.4340390157469403e+19,10110286.0,23808.0,3.0,2.0,5832711.0,703.0,4947.0,43.0,49479.0,0.0
2230,1.0,1.3885689397823064e+19,2147094.0,10115.0,2.0,1.0,135.0,4987.0,21793.0,20884.0,77896.0,0.0
2231,2.0,1.5860193830590669e+19,2878230.0,23777.0,2.0,1.0,6.0,4.0,21.0,22.0,15918528.0,1.0
2232,1.0,1.4340390157469403e+19,20643968.0,23808.0,2.0,2.0,12372058.0,4383.0,9.0,9.0,0.0,0.0
2233,1.0,1.296126007453837e+19,21019223.0,22778.0,2.0,2.0,3467757.0,125198.0,445621.0,363423.0,0.0,0.0
2234,3.0,1.4340390157469403e+19,9027213.0,23808.0,1.0,1.0,5.0,1.0,0.0,0.0,16987174.0,1.0
2235,45.0,9.00808409934082e+17,21822364.0,37702.0,3.0,3.0,590.0,1428.0,51707.0,47042.0,0.0,1.0
2236,2.0,1.4756578758696272e+19,20715829.0,3625.0,2.0,1.0,8443.0,100354.0,469928.0,2225.0,0.0,1.0
2237,1.0,1.205787899908646e+19,20163517.0,27961.0,1.0,1.0,2659.0,2149.0,10326.0,12514.0,460682.0,1.0
2238,1.0,1.205787899908646e+19,20183689.0,27961.0,2.0,1.0,18736.0,19827.0,36407.0,39152.0,262982.0,0.0
2239,1.0,1.4615133296385305e+19,20210934.0,17148.0,1.0,1.0,23415296.0,945.0,5332.0,3094.0,12700810.0,0.0
2240,2.0,1.5989049276530887e+19,20315269.0,23824.0,2.0,2.0,11641.0,52930.0,60798.0,31.0,76262.0,1.0
2241,1.0,9.345208734657673e+18,4405347.0,16074.0,2.0,1.0,1985917.0,87120.0,170939.0,38318.0,432341.0,1.0
2242,1.0,1.4340390157469403e+19,20644045.0,23808.0,1.0,1.0,32.0,2.0,1.0,3.0,2595342.0,0.0
2243,2.0,5.260594170071819e+16,3048011.0,23782.0,1.0,1.0,200.0,84.0,68.0,104.0,244037.0,1.0
2244,3.0,1.0876803766691115e+19,4830475.0,20276.0,1.0,1.0,18867463.0,1011481.0,3341890.0,402152.0,0.0,1.0
2245,1.0,1.3311343438192927e+19,3806502.0,23791.0,1.0,1.0,270.0,24.0,31.0,33.0,22686560.0,1.0
2246,1.0,1.4340390157469403e+19,9027130.0,23808.0,1.0,1.0,921.0,379.0,89.0,106.0,168880.0,1.0
2247,1.0,1.205787899908646e+19,20183655.0,27961.0,2.0,1.0,104.0,163.0,217.0,336.0,2341994.0,0.0
2248,2.0,8.119057108691817e+18,20876635.0,34760.0,1.0,1.0,68.0,100.0,34.0,40.0,4889272.0,1.0
2249,1.0,5.260594170071819e+16,3048011.0,23782.0,1.0,1.0,6671.0,705.0,470.0,769.0,6027814.0,0.0
2250,1.0,1.3243640383761205e+19,20900491.0,2401.0,3.0,1.0,2013.0,1321.0,6441.0,7896.0,8454509.0,1.0
2251,1.0,9.264217531000919e+17,21204861.0,36039.0,2.0,1.0,146376.0,19124.0,184947.0,1929.0,14468701.0,1.0
2252,1.0,1.5989049276530887e+19,20311857.0,23824.0,3.0,1.0,513.0,1641.0,4021.0,31.0,10629797.0,1.0
2253,1.0,1.329119801441296e+19,2937019.0,2940.0,2.0,2.0,2661552.0,235.0,20293.0,2063.0,0.0,0.0
2254,1.0,1.1315908569713166e+19,20044318.0,18070.0,2.0,1.0,8707.0,221651.0,220.0,324.0,42947.0,0.0
2255,1.0,6.715049002232656e+18,3065545.0,23783.0,1.0,1.0,24949771.0,167.0,128.0,212.0,13940854.0,1.0
2256,2.0,3.5873902269220603e+18,21021465.0,23281.0,1.0,1.0,860659.0,325065.0,1008116.0,84074.0,638925.0,1.0
2257,7.0,4.2981186814246446e+18,21866030.0,385.0,3.0,1.0,12878.0,47109.0,102873.0,90408.0,0.0,1.0
2258,1.0,1.265502459667583e+17,21243951.0,36263.0,2.0,2.0,716.0,849.0,10648.0,179.0,1819088.0,1.0
2259,1.0,1.6794704970244289e+19,5059558.0,26286.0,2.0,2.0,279676.0,250.0,303.0,527.0,402085.0,1.0
2260,2.0,1.4340390157469403e+19,21163923.0,23808.0,2.0,1.0,78.0,57.0,635.0,34.0,2430339.0,1.0
2261,1.0,1.4347859242938208e+19,21022176.0,33931.0,2.0,2.0,322059.0,1059.0,4647.0,5092.0,7656547.0,0.0
2262,1.0,1.3089328464596462e+19,21192184.0,11171.0,3.0,1.0,69065.0,12959.0,25625.0,13550.0,488934.0,1.0
2263,1.0,1.5145480155589095e+19,20970273.0,23807.0,2.0,1.0,560.0,510.0,261.0,2375.0,11924095.0,1.0
2264,1.0,7.015903860856274e+18,4276920.0,6093.0,2.0,2.0,656680.0,5125.0,1166.0,1379.0,2744787.0,0.0
2265,1.0,1.4340390157469403e+19,6435022.0,23777.0,1.0,1.0,47948.0,1968.0,2410.0,2656.0,343089.0,0.0
2266,1.0,1.205787899908646e+19,20164368.0,27961.0,2.0,1.0,22173.0,992.0,969.0,1243.0,87684.0,0.0
2267,1.0,3.5168895657275873e+18,4370406.0,1267.0,2.0,1.0,12773.0,38.0,3417.0,3707.0,437152.0,1.0
2268,1.0,1.523471329505401e+19,3500007.0,23964.0,2.0,1.0,490.0,5359.0,4490.0,5239.0,6730872.0,0.0
2269,2.0,1.2048363744290466e+19,20365980.0,33274.0,3.0,2.0,8.0,1341.0,459031.0,44656.0,0.0,0.0
2270,1.0,5.260594170071819e+16,3048011.0,23782.0,1.0,1.0,194028.0,372.0,245.0,357.0,6759523.0,1.0
2271,3.0,2.994924845956282e+18,20061287.0,23803.0,1.0,1.0,518749.0,1731.0,106.0,73.0,0.0,0.0
2272,1.0,1.205787899908646e+19,20163623.0,27961.0,1.0,1.0,4277437.0,2441.0,2155.0,2671.0,0.0,0.0
2273,1.0,3.5873902269220603e+18,21021506.0,23281.0,1.0,1.0,16599.0,853.0,6059.0,6213.0,18546568.0,0.0
2274,1.0,1.4340390157469403e+19,6434912.0,23777.0,1.0,1.0,5281.0,16.0,36.0,44.0,2489480.0,0.0
2275,1.0,9.700442040794313e+18,21361973.0,1007.0,1.0,1.0,43242.0,27283.0,72436.0,100145.0,11136377.0,1.0
2276,18.0,1.4340390157469403e+19,9027437.0,23808.0,1.0,1.0,24.0,19.0,20.0,20.0,1645526.0,1.0
2277,1.0,1.205787899908646e+19,20203709.0,27961.0,2.0,1.0,538.0,1850.0,83.0,109.0,339459.0,1.0
2278,110.0,1.7741456305373202e+19,21293850.0,36500.0,3.0,3.0,141.0,291.0,345.0,1553.0,0.0,1.0
2279,1.0,1.205787899908646e+19,20157165.0,27961.0,2.0,1.0,2004.0,138.0,145.0,234.0,6567622.0,0.0
2280,1.0,1.205787899908646e+19,20174645.0,27961.0,2.0,2.0,92987.0,175952.0,309524.0,276888.0,1664248.0,1.0
2281,1.0,7.903914528320191e+18,21162436.0,1325.0,2.0,1.0,238749.0,2905.0,17259.0,18058.0,42030.0,0.0
2282,1.0,6.791565021519463e+18,21920339.0,37956.0,3.0,1.0,3.0,93.0,93.0,171.0,10431683.0,0.0
2283,1.0,4.1286333491424783e+18,20975184.0,35306.0,2.0,2.0,2389.0,28558.0,95228.0,13683.0,16167.0,0.0
2284,1.0,1.4340390157469403e+19,3126778.0,23777.0,2.0,1.0,3758101.0,8249.0,6327.0,6600.0,14877089.0,1.0
2285,4.0,1.205787899908646e+19,20163507.0,27961.0,2.0,2.0,109593.0,2615.0,60470.0,59271.0,0.0,1.0
2286,1.0,8.780559915330694e+18,4314580.0,11625.0,1.0,1.0,23029566.0,46654.0,57499.0,56119.0,18963201.0,1.0
2287,1.0,4.2981186814246446e+18,7828059.0,385.0,1.0,1.0,3094.0,6906.0,136591.0,48.0,2106324.0,0.0
2288,1.0,2.8204411734907955e+18,4299421.0,16583.0,2.0,1.0,8175.0,6139.0,35128.0,33029.0,4500715.0,1.0
2289,1.0,1.0491451193565667e+19,21222162.0,750.0,2.0,2.0,213.0,496.0,7997.0,1366.0,34676.0,1.0
2290,1.0,2.0109922694477169e+18,22141720.0,38772.0,3.0,3.0,1570566.0,55559.0,892616.0,24682.0,1984641.0,0.0
2291,1.0,1.4340390157469403e+19,6434934.0,23777.0,2.0,1.0,3165108.0,14.0,10.0,17.0,824677.0,0.0
2292,1.0,1.4145357220894478e+19,21333916.0,36618.0,2.0,2.0,128.0,576.0,13656.0,4458.0,5512347.0,0.0
2293,1.0,5.888277431783336e+18,7955185.0,6520.0,2.0,2.0,227.0,731.0,136.0,196.0,464280.0,0.0
2294,1.0,4.5134558761454664e+18,22095855.0,38532.0,3.0,3.0,71.0,328.0,804.0,1067.0,5967016.0,1.0
2295,1.0,1.4140300435418186e+18,20203913.0,1502.0,3.0,1.0,4283220.0,8602.0,32923.0,35338.0,0.0,0.0
2296,1.0,1.3562591520668178e+19,3707019.0,22178.0,2.0,2.0,13085590.0,74439.0,203638.0,196671.0,259309.0,0.0
2297,36.0,9.006337352287975e+18,20570535.0,1852.0,3.0,2.0,83.0,34.0,174951.0,4769.0,0.0,1.0
2298,1.0,1.4399505795670258e+19,2911720.0,23778.0,3.0,1.0,127576.0,37.0,81.0,107.0,838057.0,1.0
2299,1.0,3.188592109011308e+18,21506316.0,37299.0,2.0,2.0,816.0,53.0,468.0,678.0,16515231.0,1.0
2300,1.0,1.320408634329364e+19,21958926.0,879.0,2.0,2.0,1264860.0,10070.0,149319.0,128333.0,7433333.0,0.0
2301,1.0,1.3756257544627677e+19,8350705.0,24035.0,1.0,1.0,212.0,594.0,66813.0,11419.0,2745115.0,1.0
2302,1.0,4.876702067173951e+17,20589891.0,24027.0,2.0,1.0,3925930.0,245880.0,540760.0,465178.0,0.0,1.0
2303,2.0,1.7644778352940085e+19,20658717.0,34056.0,2.0,1.0,186422.0,39953.0,424757.0,226801.0,19785.0,1.0
2304,1.0,9.991057275835721e+17,10871016.0,30428.0,3.0,1.0,27063.0,42724.0,55756.0,50418.0,3141307.0,1.0
2305,1.0,4.517396212946768e+18,3803920.0,23793.0,1.0,1.0,352.0,975.0,59.0,130.0,22174604.0,1.0
2306,1.0,4.2981186814246446e+18,7204325.0,385.0,2.0,1.0,187624.0,2994.0,1919.0,941.0,39856.0,1.0
2307,1.0,4.2981186814246446e+18,8054540.0,385.0,3.0,1.0,51.0,486.0,460.0,322.0,9266182.0,0.0
2308,1.0,4.5349146497623955e+17,20692629.0,5730.0,1.0,1.0,10030331.0,2839.0,32639.0,32252.0,0.0,0.0
2309,1.0,1.0901270529447743e+19,6171603.0,19777.0,3.0,2.0,6057969.0,2094.0,42734.0,50286.0,100452.0,0.0
2310,1.0,1.3756257544627677e+19,8179309.0,24354.0,1.0,1.0,1889.0,1699.0,2043.0,2261.0,18961079.0,0.0
2311,1.0,7.497135137450828e+18,20926280.0,35072.0,2.0,1.0,14230051.0,156.0,8582.0,9544.0,97290.0,1.0
2312,2.0,1.205787899908646e+19,20192990.0,27961.0,2.0,2.0,6.0,4.0,39.0,55.0,109023.0,1.0
2313,1.0,7.903914528320191e+18,20896220.0,2010.0,1.0,1.0,17396648.0,3455.0,8635.0,85.0,627428.0,0.0
2314,1.0,1.5036018889995973e+19,1529772.0,6316.0,2.0,1.0,11379546.0,73871.0,1297611.0,5912.0,2801868.0,0.0
2315,1.0,1.804011248540576e+19,20908196.0,35088.0,2.0,2.0,0.0,0.0,43.0,50.0,4823743.0,0.0
2316,2.0,8.484782642365619e+18,21920637.0,37930.0,3.0,1.0,95572.0,343.0,31963.0,29805.0,0.0,1.0
2317,1.0,1.0536834335786252e+18,20368568.0,1340.0,2.0,1.0,1562301.0,83.0,33.0,18522.0,1418114.0,0.0
2318,1.0,1.4156701765172417e+19,21187221.0,35970.0,2.0,1.0,11138672.0,351.0,17365.0,29496.0,9216.0,0.0
2319,1.0,5.851252814446936e+18,10437223.0,28698.0,2.0,1.0,10418.0,11550.0,34869.0,34656.0,7541039.0,1.0
2320,1.0,1.475156409980349e+19,21093963.0,35488.0,2.0,1.0,10447037.0,619.0,293288.0,15833.0,464132.0,0.0
2321,1.0,5.5111324610218e+18,4340975.0,10040.0,1.0,1.0,128597.0,7945.0,5725.0,1014.0,7934029.0,1.0
2322,1.0,6.539424021056515e+18,3219148.0,23777.0,3.0,2.0,53.0,54.0,57.0,72.0,2546234.0,0.0
2323,1.0,8.98815497460741e+18,4328169.0,26638.0,3.0,2.0,12077.0,30.0,22320.0,105174.0,0.0,0.0
2324,1.0,5.260594170071819e+16,3048011.0,23782.0,1.0,1.0,18071897.0,84.0,68.0,104.0,12190451.0,1.0
2325,1.0,1.2837504198869455e+19,21947221.0,30627.0,3.0,1.0,647457.0,90647.0,1056006.0,2227.0,0.0,0.0
2326,1.0,1.3497616670510653e+19,21234102.0,36234.0,3.0,2.0,248922.0,13477.0,381302.0,209219.0,0.0,0.0
2327,1.0,3.163997420314436e+18,21446046.0,26288.0,2.0,2.0,14677147.0,2981.0,10793.0,12934.0,3051271.0,1.0
2328,2.0,7.208378912121049e+18,22001479.0,37349.0,1.0,1.0,17076796.0,12690.0,126002.0,106512.0,1327.0,0.0
2329,2.0,1.205787899908646e+19,20174655.0,27961.0,1.0,1.0,216438.0,130311.0,251555.0,238733.0,12068272.0,1.0
2330,1.0,1.3090221289647714e+19,20174989.0,23795.0,1.0,1.0,110.0,859.0,3.0,7.0,12565096.0,1.0
2331,1.0,1.57499655340299e+19,4393074.0,14369.0,3.0,2.0,587272.0,4189.0,9660.0,9721.0,679633.0,1.0
2332,1.0,1.205787899908646e+19,20185531.0,27961.0,1.0,1.0,395470.0,68978.0,164869.0,146368.0,0.0,0.0
2333,1.0,1.4340390157469403e+19,9027213.0,23808.0,2.0,1.0,1.0,1.0,0.0,0.0,1175091.0,1.0
2334,4.0,1.3756257544627677e+19,8350710.0,24035.0,2.0,1.0,263.0,688.0,7212.0,1845.0,492825.0,1.0
2335,2.0,1.4340390157469403e+19,3126738.0,23777.0,2.0,2.0,19935.0,1308.0,1439.0,1491.0,324775.0,0.0
2336,1.0,1.3384857948156529e+18,20759044.0,33931.0,2.0,2.0,10217862.0,2215.0,35669.0,175374.0,981793.0,0.0
2337,1.0,1.7717717616943178e+19,20815481.0,30119.0,2.0,1.0,48713.0,187.0,6560.0,7484.0,5952652.0,1.0
2338,2.0,3.282400415095218e+18,21592508.0,35847.0,2.0,2.0,1089462.0,134436.0,670270.0,540534.0,0.0,1.0
2339,1.0,1.7363854844105064e+19,20017083.0,23798.0,2.0,1.0,543.0,1645.0,1418.0,1678.0,8302275.0,0.0
2340,1.0,4.2981186814246446e+18,7204289.0,385.0,3.0,2.0,902873.0,67299.0,82873.0,2647.0,0.0,1.0
2341,1.0,1.4340390157469403e+19,21163924.0,23808.0,2.0,1.0,6501.0,145.0,588.0,62.0,505435.0,0.0
2342,1.0,9.75107224858461e+18,10939120.0,29713.0,1.0,1.0,5603.0,5132.0,3670.0,4000.0,19815158.0,1.0
2343,1.0,4.998895501216811e+18,20712793.0,34453.0,3.0,2.0,453604.0,34.0,43842.0,40292.0,10508189.0,0.0
2344,1.0,1.4340390157469403e+19,9027213.0,23808.0,1.0,1.0,35.0,1.0,0.0,0.0,2343001.0,0.0
2345,1.0,8.99455707050858e+18,20030150.0,23799.0,2.0,2.0,5.0,1.0,15.0,19.0,13138068.0,0.0
2346,2.0,1.4340390157469403e+19,20644045.0,23808.0,1.0,1.0,191.0,2.0,1.0,3.0,16616235.0,0.0
2347,1.0,1.7291005660315484e+19,21645984.0,36251.0,2.0,2.0,1904.0,3838.0,68949.0,102348.0,388499.0,0.0
2348,1.0,7.677261208198062e+17,20363859.0,33206.0,2.0,2.0,16447.0,31863.0,91078.0,93404.0,84535.0,0.0
2349,1.0,3.329167412152839e+18,22134928.0,38760.0,3.0,2.0,1956195.0,93160.0,1326089.0,1056158.0,0.0,0.0
2350,1.0,8.323416633313459e+18,21261705.0,36135.0,2.0,2.0,5.0,1.0,531.0,706.0,16105287.0,0.0
2351,1.0,1.6604442479597177e+19,21130643.0,11706.0,2.0,1.0,13238.0,35172.0,265951.0,233401.0,1549241.0,0.0
2352,3.0,1.072424945495335e+19,20078111.0,14043.0,3.0,2.0,2518.0,5204.0,65906.0,2430.0,0.0,1.0
2353,1.0,1.7291975777632039e+19,20051807.0,8384.0,2.0,2.0,85188.0,112318.0,534149.0,143271.0,19029.0,1.0
2354,1.0,1.0104207041820301e+19,22130289.0,26285.0,2.0,2.0,73.0,101.0,2952.0,3231.0,656133.0,0.0
2355,1.0,1.747484747591359e+19,21714131.0,37448.0,2.0,1.0,383.0,321.0,431.0,652.0,16428673.0,0.0
2356,1.0,5.714575606690538e+18,20385299.0,33348.0,2.0,2.0,37.0,264.0,10235.0,10273.0,5007479.0,1.0
2357,1.0,6.228784066129291e+18,3923536.0,1998.0,1.0,1.0,5069.0,9590.0,9357.0,9459.0,15837049.0,1.0
2358,1.0,1.6451181256789076e+19,20974304.0,16244.0,1.0,1.0,23764935.0,1170054.0,3745760.0,77180.0,15409924.0,1.0
2359,1.0,1.0536834335786252e+18,20363598.0,1340.0,3.0,2.0,108662.0,259.0,33.0,14010.0,0.0,0.0
2360,1.0,1.7120538644288414e+19,20704523.0,34306.0,2.0,2.0,5052708.0,4781.0,234628.0,783.0,3921235.0,0.0
2361,1.0,1.3326300081068673e+19,20621079.0,18259.0,2.0,1.0,814.0,825.0,9508.0,11096.0,543734.0,1.0
2362,2.0,4.937242031748519e+17,7083448.0,10804.0,2.0,1.0,421402.0,216739.0,618487.0,557228.0,0.0,0.0
2363,1.0,1.569083990533624e+19,21483547.0,37283.0,3.0,1.0,2080570.0,447.0,939.0,3547.0,872478.0,1.0
2364,1.0,1.1921123343780997e+18,10149704.0,25400.0,2.0,1.0,8989871.0,3589.0,56865.0,59288.0,2976735.0,0.0
2365,1.0,1.6583435308151357e+18,21248222.0,2298.0,2.0,2.0,1440.0,2401.0,4152.0,5004.0,13512357.0,0.0
